time_this_iter_s,date,trial_id,info/learner/default_policy/entropy_coeff,experiment_id,time_total_s,info/learner/default_policy/cur_lr,timesteps_this_iter,timesteps_total,info/update_time_ms,info/num_steps_sampled,episode_reward_max,episode_len_mean,info/sample_time_ms,sampler_perf/mean_inference_ms,episode_reward_mean,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/load_time_ms,info/grad_time_ms,hostname,info/learner/default_policy/vf_loss,training_iteration,sampler_perf/mean_env_wait_ms,iterations_since_restore,episode_reward_min,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/entropy,episodes_this_iter,info/num_steps_trained,done,info/learner/default_policy/kl,info/learner/default_policy/vf_explained_var,timestamp,episodes_total,pid,num_healthy_workers,sampler_perf/mean_processing_ms,time_since_restore,node_ip,timesteps_since_restore
9.812748908996582,2020-01-09_02-16-29,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,118.174232006073,4.999999873689376e-05,5000,55000,17.245,55000,5673.08847979573,100.0,2577.013,1.5075581589955334,150.81339097296134,147471.171875,-0.015667852014303207,6.49,7255.916,eclipse,147471.15625,11,9.717700622672439,11,-1081.304117669021,0.44999998807907104,5.491203784942627,50,54912,False,0.010423019528388977,0.1111183762550354,1578536189,550,30056,25,0.770676359823967,118.174232006073,137.195.120.29,55000
9.905224084854126,2020-01-09_02-16-39,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,128.07945609092712,4.999999873689376e-05,5000,60000,16.985,60000,5118.142343205642,100.0,2573.569,1.502763349159743,117.28244451078228,220052.609375,-0.018853241577744484,6.403,7254.542,eclipse,220052.609375,12,9.712730145608571,12,-1107.7975950900973,0.44999998807907104,5.553165435791016,50,59904,False,0.013216373510658741,0.11070481687784195,1578536199,600,30056,25,0.7721519402324708,128.07945609092712,137.195.120.29,60000
9.841322898864746,2020-01-09_02-16-49,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,137.92077898979187,4.999999873689376e-05,5000,65000,17.736,65000,9995.975072418692,100.0,2571.236,1.499628030306789,194.46247653691003,447374.15625,-0.01540404837578535,6.307,7245.593,eclipse,447374.21875,13,9.714297780407325,13,-1107.7975950900973,0.44999998807907104,5.463619232177734,50,64896,False,0.008005292154848576,0.07387721538543701,1578536209,650,30056,25,0.7724226004775682,137.92077898979187,137.195.120.29,65000
9.92867136001587,2020-01-09_02-16-59,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,147.84945034980774,4.999999873689376e-05,5000,70000,17.717,70000,9995.975072418692,100.0,2574.095,1.4968909636506555,165.9950495317698,177159.75,-0.022325297817587852,6.021,7241.068,eclipse,177159.78125,14,9.710982145631021,14,-1084.6402348839622,0.44999998807907104,5.643553733825684,50,69888,False,0.01153715793043375,0.16585956513881683,1578536219,700,30056,25,0.7718625232008778,147.84945034980774,137.195.120.29,70000
9.803646564483643,2020-01-09_02-17-09,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,157.65309691429138,4.999999873689376e-05,5000,75000,17.864,75000,5484.873719164451,100.0,2567.446,1.4932298785480822,155.32462795816605,336738.21875,-0.013208059594035149,5.465,7220.533,eclipse,336738.21875,15,9.710042483775297,15,-1084.6402348839622,0.44999998807907104,5.4531145095825195,50,74880,False,0.007352000568062067,0.10133274644613266,1578536229,750,30056,25,0.7718238220260524,157.65309691429138,137.195.120.29,75000
9.852516651153564,2020-01-09_02-17-19,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,167.50561356544495,4.999999873689376e-05,5000,80000,18.358,80000,9224.618640371758,100.0,2567.114,1.490541771620077,171.54203749149693,442182.15625,-0.015472057275474072,5.983,7209.642,eclipse,442182.15625,16,9.712862107898836,16,-1097.9100445153676,0.44999998807907104,5.683048725128174,50,79872,False,0.0074608661234378815,0.12637530267238617,1578536239,800,30056,25,0.7718585359794973,167.50561356544495,137.195.120.29,80000
9.94156551361084,2020-01-09_02-17-29,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,177.4471790790558,4.999999873689376e-05,5000,85000,18.352,85000,9375.663761736327,100.0,2569.647,1.4894503286722307,376.5771117648935,1093860.875,-0.02352386899292469,6.016,7219.395,eclipse,1093860.875,17,9.717276758236581,17,-1097.9100445153676,0.44999998807907104,5.44012451171875,50,84864,False,0.011329947039484978,0.0830414891242981,1578536249,850,30056,25,0.7723800728704715,177.4471790790558,137.195.120.29,85000
9.813863277435303,2020-01-09_02-17-39,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,187.2610423564911,4.999999873689376e-05,5000,90000,18.404,90000,9375.663761736327,100.0,2570.446,1.4880987873016909,336.620232780603,87139.78125,-0.022518305107951164,6.079,7218.168,eclipse,87139.8046875,18,9.721473532791101,18,-1107.026912997063,0.44999998807907104,5.54295015335083,50,89856,False,0.011351989582180977,0.25031954050064087,1578536259,900,30056,25,0.7716417425081965,187.2610423564911,137.195.120.29,90000
9.915524005889893,2020-01-09_02-17-49,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,197.17656636238098,4.999999873689376e-05,5000,95000,18.426,95000,3803.009621983301,100.0,2565.408,1.486342939631137,166.21356891838712,337854.9375,-0.014698383398354053,6.262,7216.296,eclipse,337855.0,19,9.723680989828468,19,-1107.026912997063,0.44999998807907104,5.61323356628418,50,94848,False,0.00970750954002142,0.17744231224060059,1578536269,950,30056,25,0.7698025034514515,197.17656636238098,137.195.120.29,95000
9.849538326263428,2020-01-09_02-17-58,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,207.0261046886444,4.999999873689376e-05,5000,100000,18.01,100000,7384.545569811855,100.0,2565.86,1.4849040277910033,429.71613262415974,813387.5625,-0.014809556305408478,6.423,7213.213,eclipse,813387.5625,20,9.729190695832727,20,-1109.0523283990265,0.44999998807907104,5.4774088859558105,50,99840,False,0.008684231899678707,0.11551681160926819,1578536278,1000,30056,25,0.7691396998518553,207.0261046886444,137.195.120.29,100000
9.906381607055664,2020-01-09_02-18-08,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,216.93248629570007,4.999999873689376e-05,5000,105000,17.702,105000,8124.698616244946,100.0,2579.278,1.483099419640628,505.08133996222887,674049.3125,-0.016451269388198853,6.488,7208.145,eclipse,674049.3125,21,9.734606234230533,21,-1109.0523283990265,0.44999998807907104,5.360032558441162,50,104832,False,0.009059171192348003,0.11924364417791367,1578536288,1050,30056,25,0.7690138613442806,216.93248629570007,137.195.120.29,105000
9.896813869476318,2020-01-09_02-18-18,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,226.8293001651764,4.999999873689376e-05,5000,110000,17.573,110000,9255.098176312013,100.0,2578.378,1.481445820941371,388.51992056004195,727155.125,-0.019827142357826233,6.226,7209.79,eclipse,727155.1875,22,9.7366788346398,22,-1089.86664982214,0.44999998807907104,5.546436309814453,50,109824,False,0.010218539275228977,0.11811652779579163,1578536298,1100,30056,25,0.7689241464406331,226.8293001651764,137.195.120.29,110000
9.987892627716064,2020-01-09_02-18-28,bda1715e,0.0,1801ef9ce05d4a54934c1a871e9178a3,236.81719279289246,4.999999873689376e-05,5000,115000,17.32,115000,9514.292952320082,100.0,2588.492,1.4803161866261834,673.75119626168,1505800.25,-0.014859529212117195,6.195,7215.119,eclipse,1505800.25,23,9.739467873366438,23,-1095.8697090380067,0.44999998807907104,5.313191890716553,50,114816,False,0.009027398191392422,0.10428979992866516,1578536308,1150,30056,25,0.7692412889257279,236.81719279289246,137.195.120.29,115000
